antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
The California Chicken Pizza,The Greek Pizza,0.102903981264637,0.06374707259953162,0.006885245901639345,0.06690942193900774,1.0496077578235232,1.0,0.000325418337181688,1.003389112926258,0.052684593912749135,0.04309586631486368,0.0033776656359905555,0.08745911949264862
The Greek Pizza,The California Chicken Pizza,0.06374707259953162,0.102903981264637,0.006885245901639345,0.1080088170462895,1.0496077578235232,1.0,0.000325418337181688,1.0057229666382448,0.05048116600184522,0.04309586631486368,0.005690400665080184,0.08745911949264862
The California Chicken Pizza,The Hawaiian Pizza,0.102903981264637,0.10679156908665105,0.01161592505854801,0.11288120163859809,1.0570235328877498,1.0,0.0006266474340340823,1.0068645062681516,0.060135445807361194,0.05864270513123669,0.0068177060820172695,0.11082656573157976
The Hawaiian Pizza,The California Chicken Pizza,0.10679156908665105,0.102903981264637,0.01161592505854801,0.10877192982456141,1.0570235328877498,1.0,0.0006266474340340823,1.0065841155101514,0.06039717847658044,0.05864270513123669,0.006541048491327007,0.11082656573157976
The California Chicken Pizza,The Italian Capocollo Pizza,0.102903981264637,0.06463700234192038,0.006885245901639345,0.06690942193900774,1.0351566365201559,1.0,0.0002338410236440722,1.002435368709659,0.03785840551434904,0.04285714285714286,0.0024294520980378174,0.08671558053472125
The Italian Capocollo Pizza,The California Chicken Pizza,0.06463700234192038,0.102903981264637,0.006885245901639345,0.10652173913043478,1.0351566365201559,1.0,0.0002338410236440722,1.00404907206391,0.03630956639040196,0.04285714285714286,0.004032743196093698,0.08671558053472125
The California Chicken Pizza,The Italian Supreme Pizza,0.102903981264637,0.08388758782201405,0.008992974238875878,0.08739189804278562,1.0417738823079135,1.0,0.00036060747330375273,1.0038398850648553,0.044698448023808235,0.0505795574288725,0.0038251967489888487,0.09729728905489365
The Italian Supreme Pizza,The California Chicken Pizza,0.08388758782201405,0.102903981264637,0.008992974238875878,0.10720268006700168,1.0417738823079135,1.0,0.00036060747330375273,1.004814865262686,0.04377061071629424,0.0505795574288725,0.004791793422987829,0.09729728905489365
The California Chicken Pizza,The Italian Vegetables Pizza,0.102903981264637,0.04459016393442623,0.005386416861826698,0.052344105598543474,1.1738935446732175,1.0,0.0007979114677314093,1.0081822333506558,0.1651261353085793,0.03790375741595254,0.008115827754137812,0.08657121246313729
The Italian Vegetables Pizza,The California Chicken Pizza,0.04459016393442623,0.102903981264637,0.005386416861826698,0.1207983193277311,1.1738935446732175,1.0,0.0007979114677314093,1.020352938872241,0.15504759631165896,0.03790375741595254,0.019946959622359886,0.08657121246313729
The California Chicken Pizza,The Mexicana Pizza,0.102903981264637,0.06679156908665106,0.006978922716627635,0.06781975421028676,1.0153939357570982,1.0,0.00010580434269918688,1.0011029896077284,0.01689959026518008,0.04289004029936673,0.001101774362056926,0.08615391637583061
The Mexicana Pizza,The California Chicken Pizza,0.06679156908665106,0.102903981264637,0.006978922716627635,0.10448807854137447,1.0153939357570982,1.0,0.00010580434269918688,1.0017689293004133,0.016245625996235396,0.04289004029936673,0.0017658057149451806,0.08615391637583061
The California Chicken Pizza,The Napolitana Pizza,0.102903981264637,0.06655737704918033,0.008149882903981265,0.07919890760127447,1.1899343260290007,1.0,0.0013008638230890329,1.0137288396554378,0.17792686959397153,0.05052264808362371,0.013542911199117368,0.10082394359655561
The Napolitana Pizza,The California Chicken Pizza,0.06655737704918033,0.102903981264637,0.008149882903981265,0.12244897959183675,1.1899343260290007,1.0,0.0013008638230890329,1.0222722073961115,0.17099871209460268,0.05052264808362371,0.02178696362375161,0.10082394359655561
The California Chicken Pizza,The Pepper Salami Pizza,0.102903981264637,0.06477751756440281,0.006885245901639345,0.06690942193900774,1.0329111774387674,1.0,0.0002193814478223437,1.0022847775175645,0.03551742839881223,0.042819691232158466,0.0022795692090857586,0.08660004719510041
The Pepper Salami Pizza,The California Chicken Pizza,0.06477751756440281,0.102903981264637,0.006885245901639345,0.10629067245119307,1.0329111774387676,1.0,0.0002193814478223437,1.0037894772742775,0.034069479948036795,0.042819691232158466,0.0037751713482468627,0.08660004719510041
The California Chicken Pizza,The Pepperoni Pizza,0.102903981264637,0.10669789227166276,0.011990632318501171,0.11652253072371416,1.0920790302683483,1.0,0.0010109944112017284,1.011120417660565,0.0939869896360883,0.060677885754918226,0.01099811403897322,0.11445090539697561
The Pepperoni Pizza,The California Chicken Pizza,0.10669789227166276,0.102903981264637,0.011990632318501171,0.11237928007023705,1.0920790302683483,1.0,0.0010109944112017284,1.0106749409887028,0.09438615837353186,0.060677885754918226,0.010562190231272443,0.11445090539697561
The California Chicken Pizza,"The Pepperoni, Mushroom, and Peppers Pizza",0.102903981264637,0.06163934426229508,0.007306791569086651,0.07100591715976332,1.1519576986025433,1.0,0.0009638576419549278,1.0100824892972746,0.14704397918515813,0.046470062555853446,0.009981847427420726,0.0947734752972069
"The Pepperoni, Mushroom, and Peppers Pizza",The California Chicken Pizza,0.06163934426229508,0.102903981264637,0.007306791569086651,0.11854103343465046,1.1519576986025433,1.0,0.0009638576419549278,1.0177399660825326,0.14057768460284187,0.046470062555853446,0.01743074525295188,0.0947734752972069
The California Chicken Pizza,The Prosciutto and Arugula Pizza,0.102903981264637,0.06548009367681498,0.006791569086651054,0.06599908966772873,1.0079260117353424,1.0,5.3406753725409976e-05,1.0005556696842288,0.00876571060264285,0.04202898550724638,0.0005553610869090078,0.08485934454774134
The Prosciutto and Arugula Pizza,The California Chicken Pizza,0.06548009367681498,0.102903981264637,0.006791569086651054,0.10371959942775395,1.0079260117353424,1.0,5.3406753725409976e-05,1.0009100033456007,0.008414677985786814,0.04202898550724638,0.0009091759924057317,0.08485934454774134
The California Chicken Pizza,The Sicilian Pizza,0.102903981264637,0.08524590163934426,0.009929742388758782,0.09649522075557579,1.131963166555793,1.0,0.0011575997235766123,1.0124507577321715,0.12995156185197854,0.055716162943495406,0.012297642761471748,0.10648936861954614
The Sicilian Pizza,The California Chicken Pizza,0.08524590163934426,0.102903981264637,0.009929742388758782,0.11648351648351649,1.131963166555793,1.0,0.0011575997235766123,1.015369871951717,0.12744302427808218,0.055716162943495406,0.01513721489704365,0.10648936861954614
The California Chicken Pizza,The Southwest Chicken Pizza,0.102903981264637,0.08548009367681499,0.00927400468384075,0.09012289485662268,1.0543144138021339,1.0,0.00047776272562236564,1.005102668430234,0.05742566372754874,0.05177824267782428,0.005076763389956177,0.0993080227707771
The Southwest Chicken Pizza,The California Chicken Pizza,0.08548009367681499,0.102903981264637,0.00927400468384075,0.10849315068493152,1.0543144138021339,1.0,0.00047776272562236564,1.0062693510707053,0.05633156145320056,0.05177824267782428,0.006230291187975154,0.0993080227707771
The California Chicken Pizza,The Spicy Italian Pizza,0.102903981264637,0.08533957845433256,0.009320843091334895,0.09057806099226218,1.0613839748544442,1.0,0.0005390607089382389,1.0057602333012168,0.0644679041844214,0.05209424083769634,0.005727243045104332,0.09989934882763493
The Spicy Italian Pizza,The California Chicken Pizza,0.08533957845433256,0.102903981264637,0.009320843091334895,0.10922063666300769,1.0613839748544442,1.0,0.0005390607089382389,1.0070911559678568,0.06322991442258415,0.05209424083769634,0.007041225539352278,0.09989934882763493
The California Chicken Pizza,The Spinach and Feta Pizza,0.102903981264637,0.06566744730679157,0.006557377049180328,0.06372325898953118,0.9703934232713914,1.0,-0.00020006471817428893,0.9979234896776757,-0.03289098302179814,0.04047412546978896,-0.002080831189768859,0.0817903028185887
The Spinach and Feta Pizza,The California Chicken Pizza,0.06566744730679157,0.102903981264637,0.006557377049180328,0.09985734664764623,0.9703934232713914,1.0,-0.00020006471817428893,0.9966153868993495,-0.03162160868874724,0.04047412546978896,-0.003396107610961883,0.0817903028185887
The California Chicken Pizza,The Thai Chicken Pizza,0.102903981264637,0.10421545667447307,0.011288056206088993,0.10969503868912153,1.0525793600057278,1.0,0.0005638708049734275,1.006154724788437,0.055682857825594456,0.05764171250896914,0.0061170758699474305,0.10900482271534728
The Thai Chicken Pizza,The California Chicken Pizza,0.10421545667447307,0.102903981264637,0.011288056206088993,0.10831460674157302,1.0525793600057278,1.0,0.0005638708049734275,1.0060678637531162,0.05576438044097311,0.05764171250896914,0.00603126684762617,0.10900482271534728
The California Chicken Pizza,The Vegetables + Vegetables Pizza,0.102903981264637,0.06852459016393443,0.006557377049180328,0.06372325898953118,0.9299327268807182,1.0,-0.0004940760932161097,0.9948718888720641,-0.07748179937529055,0.03977272727272727,-0.005154544203424817,0.0797085194469187
The Vegetables + Vegetables Pizza,The California Chicken Pizza,0.06852459016393443,0.102903981264637,0.006557377049180328,0.0956937799043062,0.929932726880718,1.0,-0.0004940760932161097,0.9920268143687347,-0.07483607148423059,0.03977272727272727,-0.008037268263095202,0.0797085194469187
The Classic Deluxe Pizza,The Chicken Alfredo Pizza,0.10908665105386417,0.045292740046838406,0.005714285714285714,0.0523829969944182,1.15654290158307,1.0,0.0007734523855228732,1.0074821968422807,0.1519274210299056,0.03843730308758664,0.007426629339686436,0.08927319446411706
The Chicken Alfredo Pizza,The Classic Deluxe Pizza,0.045292740046838406,0.10908665105386417,0.005714285714285714,0.12616339193381593,1.15654290158307,1.0,0.0007734523855228732,1.0195422584981222,0.14177557157483367,0.03843730308758664,0.01916767876488986,0.08927319446411706
The Pepperoni Pizza,The Chicken Alfredo Pizza,0.10669789227166276,0.045292740046838406,0.005105386416861827,0.047848990342405626,1.0564384113861014,1.0,0.00027274651865583695,1.002684711006594,0.05980427621451893,0.03475765306122449,0.002677522632113042,0.0802843710760632
The Chicken Alfredo Pizza,The Pepperoni Pizza,0.045292740046838406,0.10669789227166276,0.005105386416861827,0.1127197518097208,1.0564384113861014,1.0,0.00027274651865583695,1.0067868743278579,0.05595776656838075,0.03475765306122449,0.006741123172060561,0.0802843710760632
The Chicken Alfredo Pizza,The Thai Chicken Pizza,0.045292740046838406,0.10421545667447307,0.005292740046838408,0.11685625646328854,1.121294865389308,1.0,0.0005725364588189483,1.0143134114704737,0.11330585656362084,0.03670022734654108,0.014111428783854128,0.08382138665861057
The Thai Chicken Pizza,The Chicken Alfredo Pizza,0.10421545667447307,0.045292740046838406,0.005292740046838408,0.05078651685393259,1.121294865389308,1.0,0.0005725364588189483,1.0057877146760343,0.12075886401758346,0.03670022734654108,0.005754409794017602,0.08382138665861057
The Classic Deluxe Pizza,The Chicken Pesto Pizza,0.10908665105386417,0.043934426229508196,0.006088992974238876,0.055817947617003004,1.2704831360586506,1.0,0.0012963335508887784,1.0125860488001253,0.2389658393759125,0.04144086707044947,0.012429609133010687,0.09720534907502602
The Chicken Pesto Pizza,The Classic Deluxe Pizza,0.043934426229508196,0.10908665105386417,0.006088992974238876,0.13859275053304904,1.2704831360586504,1.0,0.0012963335508887784,1.0342533679597468,0.22268122823678385,0.04144086707044947,0.0331189329625465,0.09720534907502602
The Hawaiian Pizza,The Chicken Pesto Pizza,0.10679156908665105,0.043934426229508196,0.005339578454332553,0.05,1.1380597014925373,1.0,0.0006477521403616543,1.0063848144952545,0.13581541688516,0.03672680412371134,0.0063443072702332,0.08576759061833689
The Chicken Pesto Pizza,The Hawaiian Pizza,0.043934426229508196,0.10679156908665105,0.005339578454332553,0.12153518123667377,1.1380597014925373,1.0,0.0006477521403616543,1.016783383733885,0.12688614540466397,0.03672680412371134,0.016506351305872316,0.08576759061833689
The Pepperoni Pizza,The Chicken Pesto Pizza,0.10669789227166276,0.043934426229508196,0.005480093676814989,0.05136084284460053,1.169034109522624,1.0,0.0007923829999616086,1.0078284947011478,0.16186345580221434,0.03775411423039691,0.0077676854170204476,0.08804715916217234
The Chicken Pesto Pizza,The Pepperoni Pizza,0.043934426229508196,0.10669789227166276,0.005480093676814989,0.12473347547974414,1.169034109522624,1.0,0.0007923829999616086,1.0206058185739102,0.15123749897412464,0.03775411423039691,0.02018979139537214,0.08804715916217234
The Chicken Pesto Pizza,The Thai Chicken Pizza,0.043934426229508196,0.10421545667447307,0.005152224824355972,0.11727078891257996,1.1252725138353177,1.0,0.0005735785311168275,1.0147897362794012,0.11644219977553316,0.03603013429413692,0.014574187884108861,0.08335449557988549
The Thai Chicken Pizza,The Chicken Pesto Pizza,0.10421545667447307,0.043934426229508196,0.005152224824355972,0.04943820224719101,1.125272513835318,1.0,0.0005735785311168275,1.0057900244157656,0.12427807486631022,0.03603013429413692,0.005756693022610626,0.08335449557988549
The Classic Deluxe Pizza,The Five Cheese Pizza,0.10908665105386417,0.06365339578454332,0.007681498829039813,0.07041648776298841,1.1062487223986774,1.0,0.0007377630546978268,1.0072754001005997,0.10780414714929973,0.04653802497162316,0.007222850969926598,0.09554672806103799
The Five Cheese Pizza,The Classic Deluxe Pizza,0.06365339578454332,0.10908665105386417,0.007681498829039813,0.12067696835908757,1.1062487223986774,1.0,0.0007377630546978268,1.0131809549939736,0.10257329212779902,0.04653802497162316,0.013009477654514467,0.09554672806103799
The Classic Deluxe Pizza,The Four Cheese Pizza,0.10908665105386417,0.08473067915690867,0.010351288056206089,0.0948905109489051,1.1199073569702178,1.0,0.0011083020254594698,1.011224975447609,0.12017891156737677,0.056420730150625466,0.011100374021755482,0.10852872700568528
The Four Cheese Pizza,The Classic Deluxe Pizza,0.08473067915690867,0.10908665105386417,0.010351288056206089,0.12216694306246544,1.1199073569702176,1.0,0.0011083020254594698,1.0149006601029973,0.11698086469080769,0.056420730150625466,0.014681890246760792,0.10852872700568528
The Classic Deluxe Pizza,The Greek Pizza,0.10908665105386417,0.06374707259953162,0.0070725995316159255,0.06483469300128811,1.017061495648421,1.0,0.00011864486724547357,1.001163024754679,0.018829310650375575,0.042667420175190734,0.0011616736994097248,0.0878912627387043
The Greek Pizza,The Classic Deluxe Pizza,0.06374707259953162,0.10908665105386417,0.0070725995316159255,0.1109478324761205,1.017061495648421,1.0,0.00011864486724547357,1.0020934445584222,0.01791747050281624,0.042667420175190734,0.0020890712036787055,0.0878912627387043
The Classic Deluxe Pizza,The Green Garden Pizza,0.10908665105386417,0.045714285714285714,0.005152224824355972,0.047230571060541,1.0331687419493345,1.0,0.00016540649046503826,1.0015914504603103,0.036034813196897164,0.03442879499217528,0.0015889217700279959,0.07996774454666394
The Green Garden Pizza,The Classic Deluxe Pizza,0.045714285714285714,0.10908665105386417,0.005152224824355972,0.11270491803278689,1.0331687419493345,1.0,0.00016540649046503826,1.004077862091719,0.03364180729450186,0.03442879499217528,0.004061300667683086,0.07996774454666394
The Hawaiian Pizza,The Classic Deluxe Pizza,0.10679156908665105,0.10908665105386417,0.011850117096018735,0.11096491228070175,1.017218066635029,1.0,0.00020058246356860314,1.0021126963972322,0.018950361783402446,0.05808080808080808,0.002108242321275558,0.10979761285997303
The Classic Deluxe Pizza,The Hawaiian Pizza,0.10908665105386417,0.10679156908665105,0.011850117096018735,0.1086303134392443,1.0172180666350288,1.0,0.00020058246356860314,1.0020628302491281,0.018999179812285612,0.05808080808080808,0.0020585837403180847,0.10979761285997303
The Italian Capocollo Pizza,The Classic Deluxe Pizza,0.06463700234192038,0.10908665105386417,0.007259953161592506,0.11231884057971014,1.0296295604881114,1.0,0.00020891904195163673,1.003641160445443,0.03076550309334968,0.04361283061339336,0.0036279504956002076,0.08943550444614533
The Classic Deluxe Pizza,The Italian Capocollo Pizza,0.10908665105386417,0.06463700234192038,0.007259953161592506,0.06655216831258051,1.0296295604881114,1.0,0.00020891904195163673,1.0020517118425334,0.032300462476956684,0.04361283061339336,0.0020475109400898256,0.08943550444614533
The Classic Deluxe Pizza,The Italian Supreme Pizza,0.10908665105386417,0.08388758782201405,0.01053864168618267,0.09660798626019751,1.151636240455174,1.0,0.0013876256656922374,1.0140807072065254,0.1477924399348089,0.057766367137355584,0.013885193857314626,0.11111806348185754
The Italian Supreme Pizza,The Classic Deluxe Pizza,0.08388758782201405,0.10908665105386417,0.01053864168618267,0.12562814070351758,1.151636240455174,1.0,0.0013876256656922374,1.0189181404613852,0.1437271844163812,0.057766367137355584,0.01856688943904633,0.11111806348185754
The Classic Deluxe Pizza,The Italian Vegetables Pizza,0.10908665105386417,0.04459016393442623,0.005480093676814989,0.05023615285530271,1.1266196044755385,1.0,0.0006159020232656348,1.0059446239587346,0.12615026936040546,0.036978508217446276,0.005909494237705304,0.08656765625958412
The Italian Vegetables Pizza,The Classic Deluxe Pizza,0.04459016393442623,0.10908665105386417,0.005480093676814989,0.12289915966386554,1.1266196044755385,1.0,0.0006159020232656348,1.0157479140080494,0.11763429127876615,0.036978508217446276,0.015503762095764116,0.08656765625958412
The Mediterranean Pizza,The Classic Deluxe Pizza,0.04271662763466042,0.10908665105386417,0.005011709601873537,0.11732456140350878,1.075517125790001,1.0,0.0003518957488934842,1.0093328872532619,0.07334788688470176,0.03414167198468411,0.009246589872504722,0.08163351299029024
The Classic Deluxe Pizza,The Mediterranean Pizza,0.10908665105386417,0.04271662763466042,0.005011709601873537,0.045942464577071705,1.075517125790001,1.0,0.0003518957488934842,1.0033811765251466,0.07881205573574127,0.03414167198468411,0.0033697826950034693,0.08163351299029024
The Mexicana Pizza,The Classic Deluxe Pizza,0.06679156908665106,0.10908665105386417,0.0066042154566744735,0.09887798036465638,0.906416865944789,1.0,-0.0006818531336210912,0.9886711561067624,-0.09961385704505765,0.03901494189263973,-0.01145865723224785,0.07970949254385674
The Classic Deluxe Pizza,The Mexicana Pizza,0.10908665105386417,0.06679156908665106,0.0066042154566744735,0.06054100472305711,0.9064168659447891,1.0,-0.0006818531336210912,0.9933466341851872,-0.10385178923169706,0.03901494189263973,-0.006697929590580745,0.07970949254385674
The Classic Deluxe Pizza,The Napolitana Pizza,0.10908665105386417,0.06655737704918033,0.008149882903981265,0.07471017604121942,1.1224927927375332,1.0,0.0008893615387568637,1.0088110760336237,0.12248742617808402,0.048657718120805375,0.008734119046617222,0.09857957781652808
The Napolitana Pizza,The Classic Deluxe Pizza,0.06655737704918033,0.10908665105386417,0.008149882903981265,0.12244897959183675,1.122492792737533,1.0,0.0008893615387568637,1.0152268394967594,0.11690668539983622,0.048657718120805375,0.014998460348336812,0.09857957781652808
The Pepper Salami Pizza,The Classic Deluxe Pizza,0.06477751756440281,0.10908665105386417,0.007447306791569087,0.11496746203904556,1.0539095382282622,1.0,0.0003809443368855206,1.0066447398631584,0.054694963671189596,0.044750914719954966,0.006600878741055822,0.09161855283145924
The Classic Deluxe Pizza,The Pepper Salami Pizza,0.10908665105386417,0.06477751756440281,0.007447306791569087,0.06826964362387292,1.0539095382282624,1.0,0.0003809443368855206,1.0037480007338737,0.057415190558994945,0.044750914719954966,0.0037340056778527968,0.09161855283145924
The Pepperoni Pizza,The Classic Deluxe Pizza,0.10669789227166276,0.10908665105386417,0.011756440281030445,0.11018437225636524,1.0100628371289815,1.0,0.0001171245386087788,1.0012336501723225,0.011152537501002716,0.0576216712580349,0.0012321301547446395,0.10897797401998167
The Classic Deluxe Pizza,The Pepperoni Pizza,0.10908665105386417,0.10669789227166276,0.011756440281030445,0.10777157578359811,1.0100628371289815,1.0,0.0001171245386087788,1.0012033729063028,0.011182440209196351,0.0576216712580349,0.0012019265404687323,0.10897797401998167
The Classic Deluxe Pizza,"The Pepperoni, Mushroom, and Peppers Pizza",0.10908665105386417,0.06163934426229508,0.007681498829039813,0.07041648776298841,1.142395147218695,1.0,0.000957469190309825,1.0094420171885057,0.1399082657037601,0.04711289859235852,0.009353699398013506,0.09751827427663098
"The Pepperoni, Mushroom, and Peppers Pizza",The Classic Deluxe Pizza,0.06163934426229508,0.10908665105386417,0.007681498829039813,0.12462006079027356,1.1423951472186948,1.0,0.000957469190309825,1.0177447632058287,0.13283393840227717,0.04711289859235852,0.017435376577064322,0.09751827427663098
The Classic Deluxe Pizza,The Prosciutto and Arugula Pizza,0.10908665105386417,0.06548009367681498,0.007166276346604216,0.06569343065693431,1.0032580432943832,1.0,2.327221670716216e-05,1.000228337236534,0.003645094018891546,0.04280917739227756,0.0002282851105426845,0.08756774537138562
The Prosciutto and Arugula Pizza,The Classic Deluxe Pizza,0.06548009367681498,0.10908665105386417,0.007166276346604216,0.10944206008583693,1.0032580432943832,1.0,2.327221670716216e-05,1.0003990858045766,0.0034750066827052973,0.04280917739227756,0.00039892659863405706,0.08756774537138562
The Classic Deluxe Pizza,The Sicilian Pizza,0.10908665105386417,0.08524590163934426,0.010257611241217799,0.09403177329325892,1.1030650328632297,1.0,0.0009584213153146243,1.009697770181027,0.10487567334253738,0.05572519083969466,0.009604626718437172,0.10718072181146462
The Sicilian Pizza,The Classic Deluxe Pizza,0.08524590163934426,0.10908665105386417,0.010257611241217799,0.12032967032967035,1.1030650328632297,1.0,0.0009584213153146243,1.0127809463347703,0.10214235446228384,0.05572519083969466,0.012619655198909724,0.10718072181146462
The Soppressata Pizza,The Classic Deluxe Pizza,0.04407494145199063,0.10908665105386417,0.005573770491803279,0.12646121147715197,1.159273020625674,1.0,0.0007657827334104838,1.0198898556670484,0.143725107270602,0.03776578863852745,0.019501964409715297,0.08877805099405044
The Classic Deluxe Pizza,The Soppressata Pizza,0.10908665105386417,0.04407494145199063,0.005573770491803279,0.051094890510948905,1.1592730206256738,1.0,0.0007657827334104838,1.0073979463159792,0.1542130126852277,0.03776578863852745,0.0073436186196657914,0.08877805099405044
The Classic Deluxe Pizza,The Southwest Chicken Pizza,0.10908665105386417,0.08548009367681499,0.008992974238875878,0.08243881494203521,0.9644212049383297,1.0,-0.0003317629120984586,0.9966854758196996,-0.039761972435730646,0.04846037354871278,-0.0033255467855338363,0.09382214719704501
The Southwest Chicken Pizza,The Classic Deluxe Pizza,0.08548009367681499,0.10908665105386417,0.008992974238875878,0.1052054794520548,0.9644212049383297,1.0,-0.0003317629120984586,0.9956624995876902,-0.03877539246543282,0.04846037354871278,-0.004356396282983546,0.09382214719704501
The Spicy Italian Pizza,The Classic Deluxe Pizza,0.08533957845433256,0.10908665105386417,0.009133489461358314,0.10702524698133918,0.9811030584163124,1.0,-0.00017591935457332564,0.9976915315180451,-0.020623700538148167,0.04929221435793731,-0.0023138098390415073,0.09537608420342185
The Classic Deluxe Pizza,The Spicy Italian Pizza,0.10908665105386417,0.08533957845433256,0.009133489461358314,0.08372692142550452,0.9811030584163125,1.0,-0.00017591935457332564,0.998239982089906,-0.021161787071591043,0.04929221435793731,-0.0017631210346926807,0.09537608420342185
The Classic Deluxe Pizza,The Spinach Pesto Pizza,0.10908665105386417,0.04426229508196721,0.0055269320843091335,0.050665521683125804,1.1446654898780275,1.0,0.0006985065458594078,1.00674496370606,0.1418570375829034,0.03738910012674271,0.006699773973767996,0.08776662327542534
The Spinach Pesto Pizza,The Classic Deluxe Pizza,0.04426229508196721,0.10908665105386417,0.0055269320843091335,0.12486772486772488,1.1446654898780275,1.0,0.0006985065458594078,1.018032786885246,0.13223536936360725,0.03738910012674271,0.017713365539452505,0.08776662327542534
The Classic Deluxe Pizza,The Spinach Supreme Pizza,0.10908665105386417,0.042997658079625294,0.005339578454332553,0.048948046371833406,1.138388660172814,1.0,0.0006491079312671046,1.0062566385248544,0.13645029454979113,0.03638684966485796,0.006217736395783243,0.08656552645389057
The Spinach Supreme Pizza,The Classic Deluxe Pizza,0.042997658079625294,0.10908665105386417,0.005339578454332553,0.12418300653594772,1.138388660172814,1.0,0.0006491079312671046,1.0172368834982,0.12702726373490492,0.03638684966485796,0.016944807819908717,0.08656552645389057
The Classic Deluxe Pizza,The Spinach and Feta Pizza,0.10908665105386417,0.06566744730679157,0.006791569086651054,0.06225848003434951,0.948087409938204,1.0,-0.0003718728233029298,0.996364704772199,-0.05790091588435793,0.04043502509760178,-0.0036485588162541607,0.08284108024542013
The Spinach and Feta Pizza,The Classic Deluxe Pizza,0.06566744730679157,0.10908665105386417,0.006791569086651054,0.10342368045649074,0.9480874099382041,1.0,-0.0003718728233029298,0.9936837829932239,-0.05535916769868259,0.04043502509760178,-0.006356365188682129,0.08284108024542013
The Classic Deluxe Pizza,The Thai Chicken Pizza,0.10908665105386417,0.10421545667447307,0.0117096018735363,0.10734220695577502,1.0300027498902458,1.0,0.0003410867168689574,1.0035027423786207,0.03269544188002741,0.058085501858736066,0.0034905160003030934,0.10985087875878638
The Thai Chicken Pizza,The Classic Deluxe Pizza,0.10421545667447307,0.10908665105386417,0.0117096018735363,0.11235955056179775,1.0300027498902455,1.0,0.0003410867168689574,1.0036871905848872,0.0325176470588236,0.058085501858736066,0.003673645155059247,0.10985087875878638
The Classic Deluxe Pizza,The Vegetables + Vegetables Pizza,0.10908665105386417,0.06852459016393443,0.007634660421545668,0.06998711893516531,1.021343123216527,1.0,0.0001595423657234996,1.001572589800645,0.023455831672000847,0.044915954808487195,0.00157012064493283,0.0907010099118752
The Vegetables + Vegetables Pizza,The Classic Deluxe Pizza,0.06852459016393443,0.10908665105386417,0.007634660421545668,0.11141490088858509,1.021343123216527,1.0,0.0001595423657234996,1.0026201765447667,0.022434423202751956,0.044915954808487195,0.002613329160995304,0.0907010099118752
The Four Cheese Pizza,The Five Cheese Pizza,0.08473067915690867,0.06365339578454332,0.005714285714285714,0.06744057490326147,1.0594968904964184,1.0,0.0003208902588178516,1.004061059292093,0.06135439483691715,0.04005252790544977,0.004044633794439121,0.07860623299982794
The Five Cheese Pizza,The Four Cheese Pizza,0.06365339578454332,0.08473067915690867,0.005714285714285714,0.08977189109639441,1.0594968904964182,1.0,0.0003208902588178516,1.0055384050329514,0.059973299460166975,0.04005252790544977,0.005507900051584904,0.07860623299982794
The Hawaiian Pizza,The Five Cheese Pizza,0.10679156908665105,0.06365339578454332,0.007728337236533958,0.07236842105263158,1.1369137523721005,1.0,0.0009306912230089576,1.0093949208563788,0.13482385469800273,0.04749568221070812,0.00930747783871164,0.09689061229232021
The Five Cheese Pizza,The Hawaiian Pizza,0.06365339578454332,0.10679156908665105,0.007728337236533958,0.12141280353200884,1.1369137523721005,1.0,0.0009306912230089576,1.0166417567933344,0.12861242104401543,0.04749568221070812,0.016369342181876707,0.09689061229232021
The Italian Supreme Pizza,The Five Cheese Pizza,0.08388758782201405,0.06365339578454332,0.005339578454332553,0.06365159128978225,0.9999716512412443,1.0,-1.513747127446577e-07,0.9999980728383321,-3.094454871414266e-05,0.037549407114624504,-1.9271653818677717e-06,0.07376840050140326
The Five Cheese Pizza,The Italian Supreme Pizza,0.06365339578454332,0.08388758782201405,0.005339578454332553,0.0838852097130243,0.9999716512412443,1.0,-1.513747127446577e-07,0.9999974041364522,-3.0275865791058676e-05,0.037549407114624504,-2.5958702863824515e-06,0.07376840050140326
The Mexicana Pizza,The Five Cheese Pizza,0.06679156908665106,0.06365339578454332,0.0050585480093676815,0.07573632538569425,1.1898238020489862,1.0,0.0008070378272244131,1.013073033088954,0.17095797363313928,0.04034366828539409,0.012904334299663462,0.07760326203059548
The Five Cheese Pizza,The Mexicana Pizza,0.06365339578454332,0.06679156908665106,0.0050585480093676815,0.07947019867549669,1.1898238020489862,1.0,0.0008070378272244131,1.0137731875389617,0.17038500658629718,0.04034366828539409,0.013586064129785903,0.07760326203059548
The Pepperoni Pizza,The Five Cheese Pizza,0.10669789227166276,0.06365339578454332,0.0070725995316159255,0.06628621597892889,1.0413618183591846,1.0,0.0002809163654712097,1.0028197293854304,0.04446308724832232,0.04331612162937465,0.002811800867897151,0.08869866354502001
The Five Cheese Pizza,The Pepperoni Pizza,0.06365339578454332,0.10669789227166276,0.0070725995316159255,0.11111111111111113,1.0413618183591846,1.0,0.0002809163654712097,1.0049648711943795,0.0424190885898656,0.04331612162937465,0.0049403430275913734,0.08869866354502001
The Sicilian Pizza,The Five Cheese Pizza,0.08524590163934426,0.06365339578454332,0.0055269320843091335,0.06483516483516484,1.0185656874398599,1.0,0.00010074096824970284,1.0012637013349772,0.019925885426158876,0.03854949362953283,0.0012621064094227128,0.0758318576199371
